-4.906137317927769,-4.718198793770587,-4.532627666259445,-4.347056538748302,-4.16148541123716,-3.975914283726017,-3.790343156214874,-3.604772028703731,-3.419200901192588,-3.233629773681445,-3.0480586461703023,-2.8624875186591594,-2.6769163911480165,-2.4913452636368736,-2.3057741361257307,-2.1202030086145878,-1.934631881103445,-1.7490607535923024,-1.5634896260811597,-1.377918498570017,-1.1923473710588743,-1.0067762435477317,-0.821205116036589,-0.6356339885254463,-0.4500628610143036,-0.2644917335031609,-0.07892060599201822,0.10665052151912446,0.29222164903026715,0.47779277654140984,0.6633639040525525,0.8489350315636952,1.034506159074838,1.2200772865859806,1.4056484140971233,1.591219541608266,1.7767906691194086,1.9623617966305513,2.147932924141694,2.3335040516528363,2.5190751791639787,2.704646306675121,2.8902174341862636,3.075788561697406,3.2613596892085486,3.446930816719691,3.6325019442308335,3.818073071741976,4.003644199253118,4.189215326764261,4.374786454275403,4.560357581786546,4.745928709297688,4.931499836808831,5.117070964319973,5.302642091831116,5.488213219342258,5.673784346853401,5.859355474364543,6.059245861910922,6.249345778686515,6.406726369152217,6.512405211407722,6.553635877423411,6.525445340377971,6.4312337950870955,6.282364544327192,6.096793416816049,5.909698158493782,5.722602900171515,5.535507641849248,5.3484123835269815,5.1613171252047145,4.974221866882448,4.787126608560181,4.600031350237914,4.412936091915647,4.22584083359338,4.038745575271113,3.851650316948846,3.664555058626579,3.4774598003043122,3.2903645419820453,3.1032692836597784,2.9161740253375115,2.7290787670152445,2.5419835086929776,2.3548882503707107,2.167792992048444,1.9806977337261769,1.79360247540391,1.606507217081643,1.419411958759376,1.2323167004371092,1.0452214421148422,0.8581261837925754,0.6710309254703086,0.4839356671480418,0.29684040882577495,0.10974515050350811,-0.07735010781875876,-0.26444536614102565,-0.45154062446329246,-0.6386358827855594,-0.8257311411078262,-1.012826399430093,-1.19992165775236,-1.3870169160746268,-1.5741121743968938,-1.7612074327191607,-1.9483026910414276,-2.1353979493636945,-2.3224932076859615,-2.5095884660082284,-2.6966837243304953,-2.8837789826527622,-3.070874240975029,-3.257969499297296,-3.445064757619563,-3.596703528749449,-3.694595938938776,-3.726934718780606,-3.689819334156455,-3.587726448216733,-3.4329699697362965,-3.244215813982259,-3.04423051785321,-2.857135259530943,-2.697412302674868,-2.5376893458187935,-2.3779663889627187,-2.218243432106644,-2.0585204752505692,-1.8987975183944945,-1.7390745615384198,-1.579351604682345,-1.4196286478262703,-1.2283697104852243,-1.0286434431838283,-0.844539781404403,-0.6982643438382177,-0.6074601070512946,-0.5352082323567049,-0.46295635766211524,-0.3907044829675256,-0.3184526082729359,-0.24620073357834626,-0.1739488588837566,-0.10169698418916695,-0.029445109494577293,0.042806765200012364,0.11505863989460202,0.18731051458919168,0.25956238928378134,0.331814263978371,0.40406613867296065,0.4763180133675503,0.5485698880621399,0.6208217627567296,0.6930736374513193,0.765325512145909,0.8375773868404988,0.9098292615350885,0.9820811362296782,1.054333010924268,1.1265848856188576,1.198836760313447,1.2710886350080368,1.3433405097026265,1.415592384397216,1.4878442590918055,1.4919544247244971,1.4274271346604042,1.3020453324026322,1.1309319137417928,0.9347256823334837,0.7370920053811224,0.5618684210875914,0.4301894797433754,0.35306729636147216,0.2759451129795689,0.19882292959766568,0.12170074621576242,0.044578562833859164,-0.03254362054804409,-0.10966580392994735,-0.1867879873118506,-0.26391017069375383,-0.3410323540756571,-0.4181545374575603,-0.49527672083946356,-0.5723989042213669,-0.6495210876032701,-0.7266432709851733,-0.8037654543670766,-0.8808876377489798,-0.9580098211308831,-1.0351320045127863,-1.1122541878946897,-1.189376371276593,-1.2664985546584964,-1.3436207380403997,-1.420742921422303,-1.4978651048042064,-1.5749872881861098,-1.6521094715680131,-1.7292316549499163,-1.8063538383318196,-1.8834760217137227,-1.960598205095626,-2.0377203884775295,-2.1148425718594326,-2.1919647552413357,-2.269086938623239,-2.346209122005142,-2.423331305387045,-2.5004534887689482,-2.5775756721508514,-2.6546978555327545,-2.7318200389146576,-2.8089422222965608,-2.886064405678464,-2.963186589060367,-3.04030877244227,-3.1174309558241733,-3.194553139206077,-3.27167532258798,-3.348797505969883,-3.4259196893517867,-3.5030418727336903,-3.512399256508335,-3.452863202092222,-3.3316146363065178,-3.163277925623229,-2.9681569617360157,-2.769786212568408,-2.5920921181104752,-2.456507208639375,-2.378064353358524,-2.299621498077673,-2.221178642796822,-2.142735787515971,-2.0642929322351202,-1.9858500769542693,-1.9074072216734184,-1.8289643663925674,-1.7505215111117165,-1.6720786558308656,-1.5936358005500146,-1.515192945269164,-1.436750089988313,-1.358307234707462,-1.2798643794266114,-1.2014215241457604,-1.1229786688649097,-0.9957469044535715,-0.8685151400422333,-0.7412833756308951,-0.6140516112195569,-0.48681984680821866,-0.35958808239688045,-0.23235631798554227,-0.10512455357420408,0.0221072108371341,0.14933897524847228,0.2765707396598105,0.4038025040711487,0.5310342684824869,0.6582660328938251,0.7854977973051633,0.9127295617165014,1.0399613261278395,1.1671930905391776,1.2944248549505157,1.4216566193618538,1.548888383773192,1.67612014818453,1.8033519125958681,1.9305836770072062,2.0578154414185446,2.185047205829883,2.312278970241221,2.4395107346525595,2.566742499063898,2.693974263475236,2.8212060278865745,2.948437792297913,3.075669556709251,3.2029013211205895,3.3301330855319273,3.457364849943265,3.584596614354603,3.7118283787659414,3.8390601431772797,3.966291907588618,4.093523671999956,4.220755436411294,4.347987200822632,4.47521896523397,4.542000030711232,4.5402756151743,4.470253708586592,4.340379986295864,4.166319135942382,3.969065464943336,3.772410677175347,3.6000742423587972,3.472842477947459,3.3611310424884344,3.24941960702941,3.1377081715703854,3.025996736111361,2.9142853006523364,2.802573865193312,2.6908624297342874,2.579150994275263,2.4674395588162383,2.355728123357214,2.2440166878981893,2.132305252439165,2.0205938169801403,1.9088823815211156,1.7971709460620908,1.685459510603066,1.5737480751440414,1.4620366396850166,1.350325204225992,1.2386137687669672,1.1269023333079424,1.0151908978489177,0.9034794623898931,0.7917680269308683,0.6800565914718437,0.5683451560128191,0.4566337205537945,0.34492228509476974,0.233210849635745,0.12149941417672036,0.009787978717695628,-0.1019234567413291,-0.21363489220035384,-0.3253463276593785,-0.43705776311840316,-0.5487691985774278,-0.6604806340364524,-0.772192069495477,-0.8839035049545018,-0.9956149404135264,-1.1073263758725511,-1.2190378113315758,-1.3307492467906006,-1.4424606822496253,-1.55417211770865,-1.6658835531676748,-1.77242366964918,-1.8789637861306852,-1.9855039026121903,-2.0920440190936955,-2.1985841355752007,-2.305124252056706,-2.411664368538211,-2.5182044850197163,-2.624744601501221,-2.731284717982726,-2.8378248344642314,-2.9443649509457366,-3.0509050674272418,-3.157445183908747,-3.263985300390252,-3.370525416871757,-3.4770655333532616,-3.5836056498347664,-3.690145766316271,-3.796685882797776,-3.9032259992792806,-3.9454503724690713,-3.9182661197950797,-3.82495206332663,-3.676763255442618,-3.4915734534077343,-3.2921309271555192,-3.092688400903304,-2.893245874651089,-2.693803348398874,-2.494360822146659,-2.294918295894444,-2.095475769642229,-1.896033243390014,-1.696590717137799,-1.497148190885584,-1.297705664633369,-1.0982631383811539,-0.8988206121289388,-0.7063021725258136,-0.5439283846574801,-0.4312839237227462,-0.3313267790545919,-0.2313696343864376,-0.1314124897182833,-0.031455345050128994,0.0685017996180253,0.16845894428617958,0.2684160889543339,0.3683732336224882,0.4683303782906425,0.5682875229587968,0.6682446676269511,0.7682018122951054,0.8681589569632597,0.968116101631414,1.0680732462995683,1.1680303909677225,1.2679875356358767,1.367944680304031,1.4679018249721851,1.5678589696403393,1.6678161143084935,1.767773258976648,1.8677304036448021,1.9676875483129566,2.0676446929811108,2.167601837649265,2.267558982317419,2.3675161269855733,2.4674732716537275,2.5674304163218817,2.667387560990036,2.76734470565819,2.8673018503263443,2.9672589949944985,3.067216139662653,3.15543182946545,3.2436475192682472,3.3318632090710443,3.4200788988738413,3.5082945886766383,3.5965102784794354,3.6847259682822324,3.7729416580850295,3.8611573478878265,3.9493730376906235,4.037588727493421,4.125804417296218,4.214020107099015,4.302235796901812,4.390451486704609,4.478667176507406,4.566882866310203,4.655098556113,4.743314245915797,4.831529935718594,4.919745625521391,5.007961315324188,5.096177005126985,5.184392694929782,5.272608384732579,5.360824074535376,5.449039764338173,5.53725545414097,5.625471143943767,5.646976312132447,5.599177118040974,5.487838849917754,5.326390546076281,5.134305254683034,4.934751296757017,4.7517978247268635,4.587280511806368,4.422763198885872,4.258245885965376,4.0937285730448805,3.929211260124385,3.76469394720389,3.6001766342833945,3.435659321362899,3.271142008442404,3.1066246955219086,2.9421073826014132,2.777590069680918,2.6130727567604226,2.4485554438399273,2.284038130919432,2.1195208179989367,1.9550035050784413,1.790486192157946,1.6259688792374507,1.4614515663169554,1.29693425339646,1.1324169404759648,0.9678996275554693,0.8033823146349739,0.6388650017144785,0.47434768879398304,0.3098303758734876,0.1453130629529922,-0.019204249967503195,-0.1837215628879986,-0.348238875808494,-0.5127561887289894,-0.6772735016494849,-0.8417908145699802,-1.0063081274904755,-1.1708254404109708,-1.3353427533314661,-1.4998600662519614,-1.6643773791724568,-1.7800758236226681,-1.8330004596747167,-1.8167677951362853,-1.7333357289193223,-1.6125456437834167,-1.491755558647511,-1.3709654735116055,-1.2501753883756999,-1.1293853032397942,-1.0085952181038886,-0.8878051329679829,-0.7670150478320772,-0.7080290039547662,-0.6947157206344763,-0.6814024373141864,-0.6680891539938965,-0.6547758706736065,-0.6414625873533166,-0.6281493040330267,-0.5473866016606728,-0.40891565407290353,-0.24352422322990855,-0.07813279238691356,0.08725863845608142,0.2526500692990764,0.4180415001420714,0.5834329309850664,0.7488243618280614,0.9142157926710565,1.0796072235140515,1.2449986543570464,1.4103900852000413,1.5757815160430362,1.741172946886031,1.906564377729026,2.071955808572021,2.237347239415016,2.402738670258011,2.5681301011010063,2.7335215319440014,2.8989129627869965,3.0643043936299916,3.2296958244729868,3.395087255315982,3.5604786861589766,3.7258701170019712,3.891261547844966,4.056652978687961,4.222044409530955,4.38743584037395,4.552827271216945,4.718218702059939,4.883610132902934,5.049001563745929,5.214392994588923,5.379784425431918,5.545175856274913,5.710567287117907,5.875958717960902,6.041350148803897,6.206741579646891,6.372133010489886,6.537524441332881,6.7314027356527335,6.9303833098155865,7.110466169936886,7.249930665346045,7.331955319619979,7.346646748898284,7.29223294998759,7.175277030098672,7.046177095996175,6.917077161893677,6.787977227791179,6.658877293688682,6.529777359586183,6.400677425483685,6.271577491381187,6.142477557278689,6.013377623176191,5.884277689073693,5.755177754971195,5.626077820868697,5.496977886766199,5.367877952663701,5.238778018561203,5.1096780844587055,4.980578150356207,4.8514782162537085,4.722378282151211,4.593278348048713,4.464178413946215,4.335078479843716,4.205978545741218,4.076878611638721,3.9477786775362227,3.8186787434337246,3.6895788093312265,3.5604788752287284,3.4313789411262303,3.3022790070237322,3.173179072921234,3.044079138818736,2.914979204716238,2.78587927061374,2.6567793365112418,2.5276794024087437,2.3985794683062456,2.2694795342037475,2.1403796001012494,2.0112796659987513,1.8821797318962532,1.7530797977937551,1.623979863691257,1.494879929588759,1.3657799954862608,1.2366800613837627,1.1075801272812646,0.9784801931787666,0.8493802590762685,0.7202803249737704,0.5911803908712723,0.4620804567687742,0.3329805226662761,0.20388058856377803,0.07478065446127996,-0.054319279641218104,-0.18341921374371617,-0.31251914784621426,-0.44161908194871236,-0.5707190160512104,-0.6998189501537085,-0.8733775040232281,-1.0704609546116524,-1.2672981291360657,-1.4401475593415198,-1.5681610529593346,-1.6358982933812498,-1.6351891697171843,-1.566119212746575,-1.4803612449452066,-1.3946032771438381,-1.3088453093424697,-1.2230873415411012,-1.1373293737397328,-1.0515714059383643,-0.9658134381369959,-0.8800554703356276,-0.7942975025342593,-0.708539534732891,-0.6227815669315226,-0.5370235991301543,-0.45126563132878594,-0.3655076635274176,-0.2797496957260493,-0.193991727924681,-0.1082337601233127,-0.022475792321944355,0.06328217547942394,0.14904014328079224,0.2347981110821606,0.32055607888352894,0.4063140466848973,0.4920720144862656,0.5778299822876338,0.6635879500890022,0.7493459178903705,0.8351038856917389,0.9208618534931072,0.9396514914696211,0.8892064919757903,0.7756112664394729,0.6125670755473269,0.4197394549969272,0.22038626165924158,0.038552432790581875,-0.11682006787672747,-0.27219256854403684,-0.3751229775875265,-0.4131963685855019,-0.38182052868020044,-0.28477984722228145,-0.13377886256349802,0.05296947800911281,0.2529405685105215,0.44201494416728027,0.5973874448345897,0.7290357616276119,0.860684078420634,0.9923323952136561,1.1239807120066783,1.2556290287997003,1.327842965473289,1.3319124555004114,1.26734665832452,1.1419331619747082,0.9707986850168423,0.7745845710479289,0.5769571380245284,0.39379737709823237,0.21063761617193633,0.02747785524564028,-0.15568190568065576,-0.3388416666069518,-0.5384291541991406,-0.7303711718560024,-0.8915166794856366,-1.002429150613508,-1.0497309043278553,-1.0277166510311935,-0.9390416345668761,-0.7944013706243618,-0.6361304517385791,-0.47785953285279636,-0.31958861396701366,-0.16131769508123095,-0.003046776195448242,0.15522414269033447,0.3134950615761172,0.4717659804618999,0.6300368993476826,0.7883078182334653,0.946578737119248,1.1048496560050307,1.2631205748908134,1.4213914937765963,1.5796624126623793,1.770207738315754,1.9700448923134193,2.155070564600971,2.3029679284124343,2.3958983789395236,2.4226531323412925,2.380005170499381,2.2730984670288055,2.149293985410373,2.0254895037919405,1.901685022173508,1.7778805405550755,1.654076058936643,1.5302715773182105,1.406467095699778,1.2826626140813455,1.158858132462913,1.0350536508444805,0.9112491692260479,0.7874446876076153,0.6636402059891827,0.5398357243707501,0.4160312427523175,0.2922267611338849,0.1684222795154523,0.044617797897019695,-0.07918668372141298,-0.20299116533984557,-0.3267956469582782,-0.45060012857671083,-0.5744046101951434,-0.698209091813576,-0.8220135734320088,-0.9458180550504415,-1.069622536668874,-1.1934270182873068,-1.3172314999057395,-1.441035981524172,-1.5648404631426047,-1.6886449447610374,-1.8124494263794702,-1.9362539079979029,-2.0600583896163354,-2.183862871234768,-2.3076673528532003,-2.431471834471633,-2.5552763160900653,-2.679080797708498,-2.8028852793269303,-2.926689760945363,-3.0504942425637953,-3.174298724182228,-3.2981032058006603,-3.421907687419093,-3.5457121690375253,-3.669516650655958,-3.7933211322743903,-3.9171256138928228,-4.040930095511255,-4.164734577129688,-4.288539058748121,-4.412343540366554,-4.536148021984987,-4.65995250360342,-4.783756985221853,-4.907561466840286,-5.031365948458719,-5.155170430077152,-5.278974911695585,-5.402779393314018,-5.5265838749324505,-5.6503883565508835,-5.774192838169316,-5.897997319787748,-6.0218018014061805,-6.191862658580945,-6.387668042105817,-6.585600932948007,-6.761787703293592,-6.894977628399098,-6.969106037622856,-6.975231950793677,-6.931900809851468,-6.88856966890926,-6.845238527967052,-6.801907387024843,-6.758576246082635,-6.7152451051404265,-6.671913964198218,-6.62858282325601,-6.585251682313801,-6.541920541371593,-6.498589400429385,-6.455258259487176,-6.411927118544968,-6.36859597760276,-6.325264836660551,-6.281933695718343,-6.238602554776135,-6.195271413833926,-6.151940272891718,-6.1086091319495095,-6.065277991007301,-6.021946850065093,-5.978615709122884,-5.935284568180676,-5.891953427238468,-5.848622286296259,-5.805291145354051,-5.761960004411843,-5.718628863469634,-5.675297722527426,-5.631966581585218,-5.588635440643009,-5.545304299700801,-5.5019731587585925,-5.458642017816384,-5.415310876874176,-5.371979735931967,-5.328648594989759,-5.285317454047552,-5.241986313105343,-5.198655172163136,-5.155324031220927,-5.11199289027872,-5.068661749336512,-5.025330608394303,-4.981999467452096,-4.938668326509887,-4.89533718556768,-4.852006044625472,-4.7445087898665825,-4.585811176705448,-4.395054479416628,-4.1952467709621715,-4.010487809829402,-3.86306225348279,-3.770751799787223,-3.6913125400521607,-3.6118732803170985,-3.5324340205820364,-3.452994760846974,-3.373555501111912,-3.29411624137685,-3.2146769816417877,-3.1352377219067256,-3.0557984621716634,-2.9763592024366012,-2.896919942701539,-2.817480682966477,-2.7380414232314143,-2.658602163496352,-2.57916290376129,-2.4997236440262274,-2.4202843842911648,-2.340845124556102,-2.26140586482104,-2.181966605085978,-2.1025273453509152,-2.0230880856158526,-1.9436488258807902,-1.8642095661457279,-1.7847703064106655,-1.705331046675603,-1.6258917869405407,-1.5464525272054783,-1.467013267470416,-1.3875740077353536,-1.3081347480002912,-1.2286954882652288,-1.1492562285301664,-1.069816968795104,-0.9903777090600416,-0.9109384493249792,-0.8314991895899169,-0.7520599298548545,-0.6726206701197921,-0.5931814103847297,-0.5137421506496673,-0.434302890914605,-0.35486363117954267,-0.2754243714444803,-0.19598511170941796,-0.11654585197435557,-0.03710659223929319,0.042332667495769194,0.12177192723083158,0.20121118696589396,0.28065044670095635,0.36008970643601873,0.4395289661710811,0.5189682259061434,0.5984074856412058,0.6778467453762682,0.7572860051113306,0.8367252648463931,0.9161645245814556,0.9956037843165181,1.0750430440515806,1.154482303786643,1.1663541092708418,1.109226545553594,0.9899900399322458,0.823026274728137,0.6284735441476212,0.4292269502544165,0.22998035636121172,0.030733762468006964,-0.1685128314251978,-0.36775942531840256,-0.5670060192116073,-0.7662526131048121,-0.9654992069980168,-1.1647458008912217,-1.3639923947844266,-1.5632389886776314,-1.7624855825708363,-1.9617321764640412,-2.160978770357246,-2.360225364250451,-2.559471958143656,-2.7587185520368607,-2.9579651459300655,-3.1572117398232704,-3.3564583337164753,-3.55570492760968,-3.754951521502885,-3.95419811539609,-4.153444709289294,-4.352691303182499,-4.533990052224431,-4.675473651596066,-4.760077091137645,-4.777595947426666,-4.725917187843891,-4.611274033492265,-4.447494140739353,-4.254331781784943,-4.058065758957843,-3.861799736130744,-3.6655337133036445,-3.469267690476545,-3.273001667649446,-3.0767356448223464,-2.880469621995247,-2.6842035991681477,-2.4879375763410483,-2.291671553513949,-2.0954055306868495,-1.8991395078597502,-1.7028734850326508,-1.5066074622055514,-1.310341439378452,-1.1140754165513527,-0.9178093937242533,-0.7215433708971539,-0.5252773480700546,-0.3290113252429551,-0.1327453024158557,0.06352072041124374,0.25978674323834317,0.4560527660654426,0.652318788892542,0.8485848117196415,1.0448508345467409,1.2411168573738403,1.4373828802009396
